timestamp,open,high,low,close,volume,timestamp_close,quote_volume,n_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2025-01-02 08:00:00,95693.9,96075.0,95492.18,96004.49,112.60356,1735808399999999.0,10785267.8236792,6113.0,62.37524,5974750.7744956,0.0
2025-01-02 09:00:00,96000.0,96669.67,95890.22,96625.57,150.42164,1735811999999999.0,14476254.0465259,9346.0,83.09735,7997271.603983,0.0
2025-01-02 10:00:00,96631.82,96682.74,96425.13,96603.97,95.7479,1735815599999999.0,9244082.3137324,5492.0,42.43424,4096925.4540198,0.0
2025-01-02 11:00:00,96603.98,96772.44,96358.68,96629.23,92.19648,1735819199999999.0,8902952.6796743,4497.0,46.69213,4509393.8739729,0.0
2025-01-02 12:00:00,96631.07,96801.78,96506.14,96754.21,98.41348,1735822799999999.0,9511933.2031383,4792.0,49.907,4823715.5814995,0.0
2025-01-02 13:00:00,96754.2,96860.0,96329.38,96356.01,122.76996,1735826399999999.0,11860380.336671,5453.0,44.82543,4331696.4610516,0.0
2025-01-02 14:00:00,96356.0,97304.28,95800.0,97165.36,410.56978,1735829999999999.0,39671708.7276374,19957.0,205.00094,19810209.3529784,0.0
2025-01-02 15:00:00,97156.01,97231.99,96072.0,96372.01,286.04969,1735833599999999.0,27620277.3418298,11982.0,126.21048,12185843.7466124,0.0
2025-01-02 16:00:00,96368.01,97590.85,95940.14,97164.66,275.48623,1735837199999999.0,26748003.489531,13398.0,147.95936,14368458.7007253,0.0
2025-01-02 17:00:00,97161.88,97512.07,96250.0,96673.8,184.49713,1735840799999999.0,17856237.2997526,8832.0,88.30075,8544236.751371,0.0
2025-01-02 18:00:00,96673.8,97268.0,96322.7,97232.07,151.64952,1735844399999999.0,14684085.3063211,6582.0,70.05023,6782503.4774757,0.0
2025-01-02 19:00:00,97232.07,97680.0,97108.01,97243.74,159.83733,1735847999999999.0,15563549.4104426,7190.0,80.03201,7793135.7202073,0.0
2025-01-02 20:00:00,97235.99,97748.0,97208.0,97214.75,184.39396,1735851599999999.0,17974895.9561806,7044.0,87.22808,8503259.116391,0.0
2025-01-02 21:00:00,97216.0,97268.55,96953.25,97122.37,108.84418,1735855199999999.0,10568946.703482,4399.0,53.4201,5187010.9764452,0.0
2025-01-02 22:00:00,97122.37,97122.37,96602.01,96809.96,82.5448,1735858799999999.0,7993609.6865299,4175.0,34.84066,3373172.1213615,0.0
2025-01-02 23:00:00,96809.96,96986.14,96688.14,96899.87,62.6933,1735862399999999.0,6070933.6827211,2672.0,27.10244,2624387.3548459,0.0
2025-01-03 00:00:00,96901.9,96987.66,96697.96,96740.91,50.13055,1735865999999999.0,4854534.2532202,2986.0,24.92094,2412998.5501306,0.0
2025-01-03 01:00:00,96740.0,96919.37,96495.4,96891.72,60.40128,1735869599999999.0,5840050.3734009,4483.0,28.75021,2780146.2962568,0.0
2025-01-03 02:00:00,96891.73,97250.0,96758.13,96888.28,66.43502,1735873199999999.0,6446684.170043,4402.0,32.83185,3185731.6278252,0.0
2025-01-03 03:00:00,96886.46,97014.53,96742.86,96974.87,40.61295,1735876799999999.0,3934736.6076098,2653.0,22.58176,2187780.5028151,0.0
2025-01-03 04:00:00,96974.87,96976.01,96689.39,96737.71,59.2399,1735880399999999.0,5735779.1342762,3167.0,35.23162,3410849.577491,0.0
2025-01-03 05:00:00,96740.26,96781.39,96518.18,96678.79,85.99386,1735883999999999.0,8311182.8858805,4534.0,54.07618,5226251.3573385,0.0
2025-01-03 06:00:00,96678.78,96841.83,96433.33,96477.77,95.62555,1735887599999999.0,9240908.9747275,4816.0,47.08521,4550594.6171091,0.0
2025-01-03 07:00:00,96477.77,96580.0,96212.01,96233.29,111.64509,1735891199999999.0,10759634.473305,5937.0,53.6328,5168900.3670102,0.0
2025-01-03 08:00:00,96233.3,96455.76,96031.67,96054.13,116.1093,1735894799999999.0,11173393.5207367,6392.0,59.76807,5752369.839654,0.0
2025-01-03 09:00:00,96054.13,96632.99,96026.11,96478.12,106.52721,1735898399999999.0,10268248.0450898,5656.0,64.25521,6193785.4777944,0.0
2025-01-03 10:00:00,96482.31,96573.05,96328.26,96414.46,80.32819,1735901999999999.0,7746064.8655677,5374.0,45.67812,4404764.0983937,0.0
2025-01-03 11:00:00,96414.46,96764.0,96406.79,96684.35,87.53344,1735905599999999.0,8457065.0808904,5224.0,52.96829,5117021.8535032,0.0
2025-01-03 12:00:00,96684.36,96868.0,96589.59,96589.59,83.80165,1735909199999999.0,8105741.067638,5609.0,46.98299,4544226.7194628,0.0
2025-01-03 13:00:00,96589.6,96766.64,96403.97,96432.88,128.22194,1735912799999999.0,12377863.779361,6753.0,61.32042,5919321.1988393,0.0
2025-01-03 14:00:00,96432.88,97271.64,96432.88,96950.3,240.6193,1735916399999999.0,23312485.709543,11910.0,125.74309,12182179.3550714,0.0
2025-01-03 15:00:00,96955.99,97586.2,96705.03,97452.0,258.61214,1735919999999999.0,25145552.54567,12975.0,135.00246,13126893.9632507,0.0
2025-01-03 16:00:00,97454.58,98368.24,97338.07,97801.5,257.02761,1735923599999999.0,25175923.1247234,12902.0,137.89735,13505382.4633752,0.0
2025-01-03 17:00:00,97806.48,98236.06,97761.8,97966.09,91.27613,1735927199999999.0,8946996.021924,4551.0,43.87289,4300339.4565957,0.0
2025-01-03 18:00:00,97966.09,98644.51,97930.26,98484.02,127.47878,1735930799999999.0,12536455.2965439,6634.0,66.87041,6575816.7178236,0.0
2025-01-03 19:00:00,98483.43,98944.0,98448.0,98556.4,151.3942,1735934399999999.0,14944054.0375548,6951.0,71.03687,7012321.273486,0.0
2025-01-03 20:00:00,98540.41,98739.19,98262.44,98291.98,177.98537,1735937999999999.0,17525182.8362832,7620.0,78.04901,7685232.8533351,0.0
2025-01-03 21:00:00,98298.74,98394.72,98156.0,98231.98,83.59609,1735941599999999.0,8213804.592715,3938.0,47.09044,4627168.1550149,0.0
2025-01-03 22:00:00,98231.99,98492.0,98219.58,98269.43,69.05944,1735945199999999.0,6792431.3424239,3708.0,38.20706,3758089.2029131,0.0
2025-01-03 23:00:00,98269.44,98348.02,98033.66,98142.43,47.81509,1735948799999999.0,4693682.3831445,3050.0,19.93316,1956328.6248347,0.0
2025-01-04 00:00:00,98142.43,98247.99,97861.04,97916.0,60.84445,1735952399999999.0,5964748.4157658,4230.0,22.78459,2233690.749852,0.0
2025-01-04 01:00:00,97916.0,98065.79,97775.0,97998.11,47.537,1735955999999999.0,4654674.5125038,3411.0,24.16689,2366435.45328,0.0
2025-01-04 02:00:00,97998.12,98272.0,97799.8,98267.99,43.86423,1735959599999999.0,4298953.7726046,3066.0,22.16172,2172126.4517214,0.0
2025-01-04 03:00:00,98268.0,98268.0,98012.0,98168.0,50.76514,1735963199999999.0,4982503.2965882,2698.0,22.64422,2221868.5458103,0.0
2025-01-04 04:00:00,98168.0,98168.0,97832.6,97964.73,41.38505,1735966799999999.0,4053225.845906,2947.0,13.52733,1324800.1804687,0.0
2025-01-04 05:00:00,97964.73,98159.99,97943.52,98090.62,38.10586,1735970399999999.0,3737175.9359798,2004.0,19.00597,1863830.7232725,0.0
2025-01-04 06:00:00,98090.63,98167.58,98001.08,98084.0,24.42686,1735973999999999.0,2395272.1310299,1936.0,12.49853,1225532.3770951,0.0
2025-01-04 07:00:00,98084.0,98294.06,98068.0,98247.46,49.18149,1735977599999999.0,4829121.458627,3008.0,26.42107,2594208.5495218,0.0
2025-01-04 08:00:00,98247.46,98269.37,97882.84,97887.66,44.71464,1735981199999999.0,4386430.2132197,4224.0,21.34421,2094402.0929977,0.0
2025-01-04 09:00:00,97887.65,97974.95,97500.05,97664.0,87.53118,1735984799999999.0,8558545.4882679,5568.0,44.48597,4349743.5575951,0.0
2025-01-04 10:00:00,97660.02,97827.0,97570.73,97761.44,51.0026,1735988399999999.0,4983520.9905361,3834.0,23.80282,2326384.8372133,0.0
2025-01-04 11:00:00,97761.44,97900.0,97684.0,97856.02,44.55794,1735991999999999.0,4356645.5576653,2919.0,28.12963,2750679.5428058,0.0
2025-01-04 12:00:00,97856.01,97987.15,97772.02,97860.01,58.19552,1735995599999999.0,5695692.0297518,3924.0,27.43358,2684799.2324142,0.0
2025-01-04 13:00:00,97861.33,98043.46,97716.01,97947.35,64.5449,1735999199999999.0,6316258.5514422,4377.0,25.9449,2539126.3385032,0.0
2025-01-04 14:00:00,97947.36,98065.5,97804.01,98020.0,44.83277,1736002799999999.0,4391482.8841534,3736.0,24.24337,2374828.6070295,0.0
2025-01-04 15:00:00,98019.99,98138.13,97522.0,97652.44,116.11128,1736006399999999.0,11346858.3429916,7325.0,46.40557,4535930.5358935,0.0
2025-01-04 16:00:00,97652.43,97856.0,97556.0,97703.04,48.6544,1736009999999999.0,4752759.4499853,3387.0,22.8189,2229159.4857441,0.0
2025-01-04 17:00:00,97703.05,98040.0,97676.93,98004.92,33.65188,1736013599999999.0,3292989.3784421,2501.0,15.08313,1476134.4183284,0.0
2025-01-04 18:00:00,98004.92,98129.05,97899.44,97953.12,37.003,1736017199999999.0,3627159.6408562,2624.0,19.64077,1925166.5447883,0.0
2025-01-04 19:00:00,97953.12,98404.14,97916.59,98151.98,117.48447,1736020799999999.0,11540542.4752728,4759.0,54.36484,5338976.8511328,0.0
2025-01-04 20:00:00,98156.01,98658.16,98156.01,98593.21,72.09583,1736024399999999.0,7098300.4243096,4328.0,37.12039,3654843.9319466,0.0
2025-01-04 21:00:00,98593.22,98765.37,98324.27,98348.64,67.02967,1736027999999999.0,6605798.0644239,3942.0,31.17552,3073049.6655933,0.0
2025-01-04 22:00:00,98350.0,98485.75,98251.59,98400.01,46.99162,1736031599999999.0,4622526.0469693,2498.0,24.38649,2398674.5635074,0.0
2025-01-04 23:00:00,98400.0,98416.93,98131.35,98211.01,41.07656,1736035199999999.0,4036140.8843325,2608.0,16.90906,1661317.0792828,0.0
2025-01-05 00:00:00,98211.01,98380.25,98138.72,98207.9,26.88261,1736038799999999.0,2641500.8961827,2355.0,13.01529,1278830.8845226,0.0
2025-01-05 01:00:00,98205.6,98315.33,98032.01,98114.08,29.45834,1736042399999999.0,2891583.6297383,2094.0,14.39694,1413185.290057,0.0
2025-01-05 02:00:00,98114.09,98215.96,98091.97,98215.95,20.34539,1736045999999999.0,1996956.60455,1546.0,9.84339,966085.7700015,0.0
2025-01-05 03:00:00,98215.95,98226.52,98045.08,98165.39,22.68138,1736049599999999.0,2225809.4583192,1859.0,9.23696,906408.709943,0.0
2025-01-05 04:00:00,98165.39,98496.17,98165.39,98335.6,39.78539,1736053199999999.0,3912697.0096963,2112.0,20.63711,2029600.1219293,0.0
2025-01-05 05:00:00,98335.61,98484.36,98237.17,98335.08,29.28674,1736056799999999.0,2879687.2551898,2399.0,15.09055,1483881.4747258,0.0
2025-01-05 06:00:00,98335.07,98480.69,98276.02,98431.3,22.9458,1736060399999999.0,2256688.9353573,1724.0,11.25718,1107129.7210832,0.0
2025-01-05 07:00:00,98431.3,98451.56,98240.45,98240.45,18.28119,1736063999999999.0,1797959.4898439,1601.0,6.35402,624980.4521592,0.0
2025-01-05 08:00:00,98240.45,98240.46,97752.0,97840.2,80.7282,1736067599999999.0,7903582.5329232,4899.0,35.36096,3462013.707907,0.0
2025-01-05 09:00:00,97840.19,97918.41,97608.0,97630.82,58.15867,1736071199999999.0,5686389.3723473,3381.0,25.78765,2521455.249236,0.0
2025-01-05 10:00:00,97630.82,97749.99,97556.0,97704.29,49.28507,1736074799999999.0,4812800.0988803,3091.0,23.01481,2247725.0131934,0.0
2025-01-05 11:00:00,97704.28,97811.75,97589.25,97620.12,24.56549,1736078399999999.0,2399429.4361585,2665.0,11.25727,1099535.6781702,0.0
2025-01-05 12:00:00,97620.12,97933.81,97546.35,97740.0,48.97846,1736081999999999.0,4787442.4283577,3526.0,28.30002,2766544.9745781,0.0
2025-01-05 13:00:00,97740.0,97999.99,97657.57,97677.76,51.6007,1736085599999999.0,5048568.9553441,3521.0,28.24624,2763501.4476221,0.0
2025-01-05 14:00:00,97677.75,97944.43,97252.21,97830.21,116.07345,1736089199999999.0,11317981.0770789,6810.0,56.26527,5487681.2787402,0.0
2025-01-05 15:00:00,97830.21,98248.63,97689.65,98003.99,72.91337,1736092799999999.0,7142646.3823509,4137.0,37.66297,3690023.5980676,0.0
2025-01-05 16:00:00,98010.73,98307.77,97914.29,98015.99,54.58515,1736096399999999.0,5354056.0591291,3469.0,26.8661,2635462.458099,0.0
2025-01-05 17:00:00,98015.99,98058.13,97650.0,97722.38,54.62084,1736099999999999.0,5345950.6336086,3367.0,19.52304,1910154.2217661,0.0
2025-01-05 18:00:00,97722.38,97912.0,97561.72,97891.16,56.96693,1736103599999999.0,5565986.9585841,3945.0,28.59575,2794164.7387103,0.0
2025-01-05 19:00:00,97891.17,98095.99,97826.79,98049.99,49.99515,1736107199999999.0,4898977.8282013,2924.0,29.52104,2892628.2382863,0.0
2025-01-05 20:00:00,98050.0,98639.99,97996.0,98266.12,112.39703,1736110799999999.0,11059345.8948289,6271.0,54.83224,5394219.2591987,0.0
2025-01-05 21:00:00,98260.18,98507.02,98200.0,98476.7,75.15697,1736114399999999.0,7391588.4436147,3802.0,36.55518,3595136.4841866,0.0
2025-01-05 22:00:00,98481.59,98730.08,98325.86,98669.28,59.06709,1736117999999999.0,5820524.3363306,3837.0,29.04782,2862506.363232,0.0
2025-01-05 23:00:00,98669.27,98827.85,98303.11,98349.19,70.54325,1736121599999999.0,6951744.405566,4530.0,34.59403,3409766.1895632,0.0
2025-01-06 00:00:00,98349.19,98760.3,98180.0,98206.51,99.42292,1736125199999999.0,9785565.534554,4903.0,50.95897,5015817.1497821,0.0
2025-01-06 01:00:00,98206.52,98787.6,97908.01,98728.84,107.23585,1736128799999999.0,10544219.8952398,5453.0,60.52575,5953124.9323846,0.0
2025-01-06 02:00:00,98731.99,99264.13,98632.0,98786.99,201.19371,1736132399999999.0,19906261.5961501,9438.0,105.19737,10408005.7072892,0.0
2025-01-06 03:00:00,98784.0,99200.0,98729.29,99003.16,53.72119,1736135999999999.0,5319051.4242538,2735.0,30.19665,2989371.4133676,0.0
2025-01-06 04:00:00,99009.0,99456.59,99009.0,99430.45,97.52304,1736139599999999.0,9681424.8968908,4122.0,55.3727,5497888.9765175,0.0
2025-01-06 05:00:00,99425.11,99859.74,99368.41,99577.76,192.54983,1736143199999999.0,19184661.3357779,7368.0,118.08378,11764911.918646,0.0
2025-01-06 06:00:00,99588.01,99743.37,99404.01,99489.38,95.29229,1736146799999999.0,9486489.4734981,4099.0,40.72501,4054120.3928118,0.0
2025-01-06 07:00:00,99481.28,99520.02,99142.18,99284.24,74.052,1736150399999999.0,7353907.3156352,3719.0,30.40711,3019980.7568944,0.0
2025-01-06 08:00:00,99284.24,99591.99,98961.84,99015.43,118.79508,1736153999999999.0,11788837.0338443,5109.0,50.90527,5053225.8235276,0.0
2025-01-06 09:00:00,99015.42,99224.12,98917.98,98975.99,78.65449,1736157599999999.0,7791110.8440601,3295.0,35.62876,3528996.6597586,0.0
2025-01-06 10:00:00,98975.99,99037.48,98671.67,98747.22,83.38045,1736161199999999.0,8241305.0894528,4291.0,39.73353,3927099.9142276,0.0
2025-01-06 11:00:00,98744.02,99374.48,98672.0,99231.99,83.64137,1736164799999999.0,8289414.0140337,4168.0,42.97033,4258379.5810346,0.0
2025-01-06 12:00:00,99231.98,99686.15,99117.64,99130.74,96.29297,1736168399999999.0,9575342.868568,5091.0,47.84037,4757327.0149722,0.0
2025-01-06 13:00:00,99135.98,99536.86,98872.0,99464.67,109.0416,1736171999999999.0,10812192.3107419,5287.0,56.06324,5559537.7081615,0.0
2025-01-06 14:00:00,99464.67,101284.07,98680.0,100728.03,610.12029,1736175599999999.0,60989316.748014,25509.0,329.58752,32961978.0040028,0.0
2025-01-06 15:00:00,100735.99,102480.0,100474.91,102147.0,579.96119,1736179199999999.0,58933093.0650787,23011.0,293.48078,29815266.318774,0.0
2025-01-06 16:00:00,102168.43,102491.67,101724.43,102164.0,381.74346,1736182799999999.0,39008945.8215991,14686.0,179.46237,18337455.4379056,0.0
2025-01-06 17:00:00,102160.01,102160.01,101265.16,101865.33,283.24904,1736186399999999.0,28829676.1028804,12380.0,126.51963,12878645.9753227,0.0
2025-01-06 18:00:00,101860.61,102090.25,101595.74,101783.13,133.20108,1736189999999999.0,13574226.879644,6394.0,55.16809,5622238.7491396,0.0
2025-01-06 19:00:00,101777.01,102076.49,101663.64,101848.01,121.49366,1736193599999999.0,12380127.3482034,5045.0,56.84654,5793080.0268746,0.0
2025-01-06 20:00:00,101851.98,102383.21,101841.08,102174.71,303.37674,1736197199999999.0,30980462.2922552,11078.0,144.7469,14780859.9359715,0.0
2025-01-06 21:00:00,102175.99,102399.1,101641.09,101659.98,130.08081,1736200799999999.0,13277136.3979394,5604.0,60.1823,6142684.862332,0.0
2025-01-06 22:00:00,101659.98,102122.92,101644.04,102046.23,60.54079,1736204399999999.0,6169358.1027103,3116.0,27.06308,2757295.6976024,0.0
2025-01-06 23:00:00,102044.0,102287.14,101933.02,102282.76,57.63787,1736207999999999.0,5885879.444943,3429.0,29.75193,3038135.0214309,0.0
2025-01-07 00:00:00,102276.01,102754.08,102001.0,102092.94,142.68025,1736211599999999.0,14594845.3485681,7859.0,70.99717,7263959.7907475,0.0
2025-01-07 01:00:00,102078.07,102116.01,101710.42,101958.94,100.04107,1736215199999999.0,10194499.6104236,4315.0,39.44515,4020272.8024179,0.0
2025-01-07 02:00:00,101955.99,102056.0,101683.33,101704.02,39.27092,1736218799999999.0,4000519.6093662,2115.0,19.60931,1997564.9422949,0.0
2025-01-07 03:00:00,101711.99,101850.01,101541.85,101731.34,68.95793,1736222399999999.0,7015715.5047228,2750.0,31.64624,3218944.6880922,0.0
2025-01-07 04:00:00,101728.01,101946.39,101677.79,101677.79,29.29701,1736225999999999.0,2983176.0070895,1802.0,18.37389,1870966.0184955,0.0
2025-01-07 05:00:00,101677.8,101805.57,101604.0,101746.91,36.9791,1736229599999999.0,3761066.9335959,2771.0,19.76942,2010595.851978,0.0
2025-01-07 06:00:00,101746.91,101913.99,101649.73,101832.23,42.39587,1736233199999999.0,4315526.768462,3821.0,27.49938,2799029.3355778,0.0
2025-01-07 07:00:00,101832.23,102040.5,101654.54,101693.62,41.33629,1736236799999999.0,4209146.0583214,3296.0,20.54292,2092067.7083048,0.0
2025-01-07 08:00:00,101693.63,101995.99,101632.09,101892.39,45.80568,1736240399999999.0,4662497.5740222,3520.0,24.57949,2502118.8722642,0.0
2025-01-07 09:00:00,101892.4,101917.53,101633.65,101720.58,46.00105,1736243999999999.0,4679943.9309276,3291.0,24.04091,2445723.549994,0.0
2025-01-07 10:00:00,101720.58,101720.58,101371.16,101408.49,110.40883,1736247599999999.0,11207803.8308932,5316.0,53.20324,5400516.8911696,0.0
2025-01-07 11:00:00,101404.58,101470.06,100476.91,100822.72,221.18653,1736251199999999.0,22326048.3499483,10057.0,101.9105,10282737.5582588,0.0
2025-01-07 12:00:00,100830.57,100959.95,100625.04,100759.16,107.35073,1736254799999999.0,10821310.9741579,4999.0,57.59757,5806029.1661219,0.0
2025-01-07 13:00:00,100759.15,100963.55,100612.0,100636.01,94.01908,1736258399999999.0,9475348.0217824,3936.0,53.31504,5373690.3691471,0.0
2025-01-07 14:00:00,100636.02,100865.82,99739.64,99981.0,327.48873,1736261999999999.0,32871200.6772197,13727.0,160.62814,16126758.0855944,0.0
2025-01-07 15:00:00,99972.0,100129.42,97110.35,97900.01,1252.62811,1736265599999999.0,123272373.3280401,56039.0,603.99712,59446436.1016533,0.0
2025-01-07 16:00:00,97900.01,98310.28,97526.68,97706.68,347.90587,1736269199999999.0,34056216.7249166,16038.0,175.53679,17182164.3214634,0.0
2025-01-07 17:00:00,97708.69,97777.21,96537.27,97236.45,411.5157,1736272799999999.0,39996368.3938789,18024.0,193.99302,18853267.4790864,0.0
2025-01-07 18:00:00,97236.45,97516.0,96560.0,96700.0,282.82765,1736276399999999.0,27444104.820123,11672.0,141.43142,13723768.0001788,0.0
2025-01-07 19:00:00,96706.66,97148.14,96273.12,96400.01,237.17813,1736279999999999.0,22929367.578788,11608.0,125.74138,12157192.4585821,0.0
2025-01-07 20:00:00,96401.67,96800.0,96115.22,96460.0,290.94625,1736283599999999.0,28046173.7779842,12310.0,151.68987,14623206.1409168,0.0
2025-01-07 21:00:00,96459.99,97055.53,96362.21,96473.66,205.30369,1736287199999999.0,19849879.246549,9900.0,115.13023,11132424.9931976,0.0
2025-01-07 22:00:00,96468.02,97192.67,96380.0,97148.0,95.3358,1736290799999999.0,9232857.5152826,6261.0,52.17192,5053202.9833276,0.0
2025-01-07 23:00:00,97151.99,97153.6,96787.44,96940.01,128.25508,1736294399999999.0,12437431.917699,5445.0,63.89443,6195494.3749566,0.0
2025-01-08 00:00:00,96940.0,97258.81,96687.61,97249.91,115.66307,1736297999999999.0,11216545.0414234,6232.0,57.37795,5564781.3369634,0.0
2025-01-08 01:00:00,97249.9,97249.9,96589.8,96884.01,86.72329,1736301599999999.0,8402682.3618636,5200.0,37.60614,3643906.9737147,0.0
2025-01-08 02:00:00,96888.0,97159.99,96756.0,96858.52,80.11311,1736305199999999.0,7771750.1490738,3654.0,37.2475,3613360.8407556,0.0
2025-01-08 03:00:00,96858.52,96858.53,96213.65,96517.29,167.43762,1736308799999999.0,16159862.6013151,8183.0,73.53211,7094738.1657972,0.0
2025-01-08 04:00:00,96517.3,96607.99,96044.64,96257.49,158.59943,1736312399999999.0,15275800.1455884,6706.0,82.58722,7954487.6481206,0.0
2025-01-08 05:00:00,96263.98,96629.78,96084.0,96470.65,99.84208,1736315999999999.0,9627215.6764318,4579.0,46.57045,4490574.281966,0.0
2025-01-08 06:00:00,96470.65,96618.24,95240.95,95263.99,290.96396,1736319599999999.0,27855917.0910479,14323.0,134.69363,12896070.4017077,0.0
2025-01-08 07:00:00,95252.16,95796.0,95236.13,95629.1,214.55334,1736323199999999.0,20488746.4154925,8468.0,117.70262,11240930.8203257,0.0
2025-01-08 08:00:00,95632.92,96108.0,95500.01,95920.01,126.53267,1736326799999999.0,12121649.0606598,6717.0,79.70149,7635966.1123102,0.0
2025-01-08 09:00:00,95911.88,96083.99,95380.92,95404.01,89.00809,1736330399999999.0,8526630.3515727,4796.0,42.5213,4073722.3800289,0.0
2025-01-08 10:00:00,95404.0,95977.23,95402.67,95932.02,118.9572,1736333999999999.0,11381327.4232702,5498.0,69.91231,6688807.6470733,0.0
2025-01-08 11:00:00,95932.02,96030.69,94513.88,95105.0,267.1559,1736337599999999.0,25406764.6632965,13827.0,122.70158,11668139.9815455,0.0
